Protein IDs,Majority protein IDs,Protein names,Gene names,Fasta headers,Species,LFQ intensity UPS1_01,LFQ intensity UPS1_02,LFQ intensity UPS1_03,LFQ intensity UPS1_04,LFQ intensity UPS2_01,LFQ intensity UPS2_02,LFQ intensity UPS2_03,LFQ intensity UPS2_04
P04693,P04693,Aromatic-amino-acid aminotransferase,tyrB,>sp|P04693|TYRB_ECOLI Aromatic-amino-acid aminotransferase OS=Escherichia coli (strain K12) GN=tyrB PE=1 SV=1,ECOLI,4.886474748372566,4.885139885591838,4.8694011506840065,4.877171723128207,4.890095934557197,4.877867114575187,4.880103538220723,4.888809153178715
P04805,P04805,Glutamate--tRNA ligase,gltX,>sp|P04805|SYE_ECOLI Glutamate--tRNA ligase OS=Escherichia coli (strain K12) GN=gltX PE=1 SV=1,ECOLI,5.01348296614106,5.015058469802472,5.011117009142615,5.011759860154492,5.0118459294645685,5.015955525206524,5.014868371191017,5.011984087769818
P04825,P04825,Aminopeptidase N,pepN,>sp|P04825|AMPN_ECOLI Aminopeptidase N OS=Escherichia coli (strain K12) GN=pepN PE=1 SV=2,ECOLI,5.0572027581326005,5.060662444821697,5.064243918344027,5.0668727268984,5.065875538896527,5.0622406602160845,5.069439002829864,5.063868740643065
P04846,P04846,Lipoprotein 28,nlpA,>sp|P04846|NLPA_ECOLI Lipoprotein 28 OS=Escherichia coli (strain K12) GN=nlpA PE=1 SV=1,ECOLI,4.848009016532437,4.8442315890593015,4.833413996959486,4.846570450121661,4.844970761056212,4.835707629643016,4.8429631173922205,4.8282178979123875
P04949,P04949,Flagellin,fliC,>sp|P04949|FLIC_ECOLI Flagellin OS=Escherichia coli (strain K12) GN=fliC PE=1 SV=2,ECOLI,4.608129078894266,4.611519003319447,4.601397770371841,4.320564263285762,4.593847084356934,4.6036645731447114,4.431561217744655,4.639595270645097
P04951,P04951,3-deoxy-manno-octulosonate cytidylyltransferase,kdsB,>sp|P04951|KDSB_ECOLI 3-deoxy-manno-octulosonate cytidylyltransferase OS=Escherichia coli (strain K12) GN=kdsB PE=1 SV=2,ECOLI,4.923939074032049,4.9163163185116785,4.920437433258437,4.915257650298969,4.907983920156778,4.923566224058538,4.916952712855875,4.916167386457329
P04982,P04982,D-ribose pyranase,rbsD,>sp|P04982|RBSD_ECOLI D-ribose pyranase OS=Escherichia coli (strain K12) GN=rbsD PE=1 SV=3,ECOLI,5.05842751531494,5.047055318050189,5.05640910022252,5.0354400017466645,5.039552902678122,5.0648755601257776,5.0385216236418495,5.0447550010882285
P04983,P04983,Ribose import ATP-binding protein RbsA,rbsA,>sp|P04983|RBSA_ECOLI Ribose import ATP-binding protein RbsA OS=Escherichia coli (strain K12) GN=rbsA PE=1 SV=1,ECOLI,5.027027719214264,5.026447111063069,5.0310994868402865,5.029278821072011,5.026409698379622,5.033065194757702,5.026988660117536,5.027164124807595
P04994,P04994,Exodeoxyribonuclease 7 large subunit,xseA,>sp|P04994|EX7L_ECOLI Exodeoxyribonuclease 7 large subunit OS=Escherichia coli (strain K12) GN=xseA PE=1 SV=2,ECOLI,4.780788504179937,4.772282181838707,4.778949431250079,4.7443502591802025,4.771049799090739,4.762389673083212,4.758136911242132,4.758514875307665
Q2A0L1;Q2A0L0;P04995;Q2A0K9;C0Z3X9,Q2A0L1;Q2A0L0;P04995;Q2A0K9,Exodeoxyribonuclease I,sbcB,>tr|Q2A0L1|Q2A0L1_ECOLI Exodeoxyribonuclease I OS=Escherichia coli (strain K12) GN=sbcB PE=4 SV=1;>tr|Q2A0L0|Q2A0L0_ECOLI Exodeoxyribonuclease I OS=Escherichia coli (strain K12) GN=sbcB PE=4 SV=1;>sp|P04995|EX1_ECOLI Exodeoxyribonuclease I OS=Escherichia c,ECOLI,4.809492421910123,4.78179506339448,4.775345799020206,4.767722881169931,4.784559609596003,4.781951239891047,4.7807869202535045,4.775677271229627
P05020,P05020,Dihydroorotase,pyrC,>sp|P05020|PYRC_ECOLI Dihydroorotase OS=Escherichia coli (strain K12) GN=pyrC PE=1 SV=2,ECOLI,4.938912345441811,4.934473101363436,4.943942321840144,4.930702260713956,4.938809121453179,4.9466785051764885,4.936741245469518,4.9453038330291585
P05041,P05041,Para-aminobenzoate synthase component 1,pabB,>sp|P05041|PABB_ECOLI Para-aminobenzoate synthase component 1 OS=Escherichia coli (strain K12) GN=pabB PE=1 SV=1,ECOLI,4.760429454835941,4.764099463182865,4.7736113118803365,4.7664588533817644,4.76543239813982,4.786778823448141,4.772139660059266,4.765486165451239
P05042,P05042,Fumarate hydratase class II,fumC,>sp|P05042|FUMC_ECOLI Fumarate hydratase class II OS=Escherichia coli (strain K12) GN=fumC PE=1 SV=1,ECOLI,5.027928258239665,5.033935430478235,5.02764873695937,5.029928784518368,5.034934800129941,5.028451165688582,5.036978486689325,5.033567267475223
P05055,P05055,Polyribonucleotide nucleotidyltransferase,pnp,>sp|P05055|PNP_ECOLI Polyribonucleotide nucleotidyltransferase OS=Escherichia coli (strain K12) GN=pnp PE=1 SV=3,ECOLI,5.043131337730013,5.052619667895233,5.0546097008775766,5.05283804059871,5.052376215326092,5.05679335592686,5.062706205962929,5.060702575854969
P05194,P05194,3-dehydroquinate dehydratase,aroD,>sp|P05194|AROD_ECOLI 3-dehydroquinate dehydratase OS=Escherichia coli (strain K12) GN=aroD PE=1 SV=2,ECOLI,4.822989869963302,4.82441413831237,4.819671757974036,4.823284512640727,4.823837119758025,4.81919931658533,4.83036361101102,4.820897116846078
P05458,P05458,Protease 3,ptrA,>sp|P05458|PTRA_ECOLI Protease 3 OS=Escherichia coli (strain K12) GN=ptrA PE=1 SV=1,ECOLI,4.824496968878583,4.813531725371121,4.808527646772164,4.8179556656986495,4.813927646659985,4.819487041416388,4.817526249495413,4.815088873872695
P05459,P05459,Erythronate-4-phosphate dehydrogenase,pdxB,>sp|P05459|PDXB_ECOLI Erythronate-4-phosphate dehydrogenase OS=Escherichia coli (strain K12) GN=pdxB PE=2 SV=2,ECOLI,4.984713399259819,4.986995766201899,4.974758586208189,4.983623575492065,4.990491470121108,4.975487288343092,4.993147153594765,4.982058891382961
P05523,P05523,Formamidopyrimidine-DNA glycosylase,mutM,>sp|P05523|FPG_ECOLI Formamidopyrimidine-DNA glycosylase OS=Escherichia coli (strain K12) GN=mutM PE=1 SV=3,ECOLI,4.613866390571481,4.630162533369006,4.607214050094271,4.638305278426002,4.613999251568789,4.64031938064312,4.598669595552241,4.63395651629874
P05637,P05637,Bis(5-nucleosyl)-tetraphosphatase [symmetrical],apaH,>sp|P05637|APAH_ECOLI Bis(5-nucleosyl)-tetraphosphatase [symmetrical] OS=Escherichia coli (strain K12) GN=apaH PE=1 SV=2,ECOLI,4.804821532567169,4.774041711619589,4.752292488054356,4.75370095476547,4.769387525386731,4.764601220984171,4.7525883225520165,4.76924941020094
P05704,P05704,Methyl-accepting chemotaxis protein III,trg,>sp|P05704|MCP3_ECOLI Methyl-accepting chemotaxis protein III OS=Escherichia coli (strain K12) GN=trg PE=1 SV=3,ECOLI,4.820975433272314,4.777016110017425,4.779173355200118,4.749491821935492,4.772461651418052,4.776082207212315,4.757034485779402,4.786659310828908
P05707,P05707,Sorbitol-6-phosphate 2-dehydrogenase,srlD,>sp|P05707|SRLD_ECOLI Sorbitol-6-phosphate 2-dehydrogenase OS=Escherichia coli (strain K12) GN=srlD PE=1 SV=2,ECOLI,4.730898245846121,4.75340299218984,4.740954214592852,4.7422089007540205,4.779011329958543,4.753042962544607,4.74238868482463,4.7407445237111645
P05791,P05791,Dihydroxy-acid dehydratase,ilvD,>sp|P05791|ILVD_ECOLI Dihydroxy-acid dehydratase OS=Escherichia coli (strain K12) GN=ilvD PE=1 SV=5,ECOLI,4.740577820726436,4.742021872559831,4.718760900380562,4.743157971179634,4.746672241676049,4.726669365494305,4.729906034195973,4.734682853624218
P05793,P05793,Ketol-acid reductoisomerase,ilvC,>sp|P05793|ILVC_ECOLI Ketol-acid reductoisomerase OS=Escherichia coli (strain K12) GN=ilvC PE=1 SV=4,ECOLI,4.787683182067718,4.782177380421106,4.77505049036017,4.801825493672168,4.7959565844831715,4.783262146164903,4.80388938459258,4.7900726728791225
P05804,P05804,Beta-glucuronidase,uidA,>sp|P05804|BGLR_ECOLI Beta-glucuronidase OS=Escherichia coli (strain K12) GN=uidA PE=1 SV=2,ECOLI,4.804446164471953,4.814583775888492,4.829680742355131,4.815372924621351,4.810957367445235,4.8320008502277885,4.829206490065285,4.830681847495517
P05825,P05825,Ferrienterobactin receptor,fepA,>sp|P05825|FEPA_ECOLI Ferrienterobactin receptor OS=Escherichia coli (strain K12) GN=fepA PE=1 SV=2,ECOLI,4.5126124400812095,4.636237081661839,4.645927164631519,4.652418397948541,4.59774475609768,4.6820573708374384,4.627527245066531,4.652626809639817
P05852,P05852,Probable tRNA threonylcarbamoyladenosine biosynthesis protein Gcp,gcp,>sp|P05852|GCP_ECOLI Probable tRNA threonylcarbamoyladenosine biosynthesis protein Gcp OS=Escherichia coli (strain K12) GN=gcp PE=1 SV=2,ECOLI,4.806697796791604,4.795249382058138,4.796502669970947,4.790048736886968,4.789548313276029,4.7915297831960295,4.803239744794356,4.790331977992998
P06129,P06129,Vitamin B12 transporter BtuB,btuB,>sp|P06129|BTUB_ECOLI Vitamin B12 transporter BtuB OS=Escherichia coli (strain K12) GN=btuB PE=1 SV=2,ECOLI,4.890955383472585,4.898763557245263,4.887806742557015,4.905550368691332,4.896520224409369,4.887857222266728,4.905110897224315,4.897578702722969
P06149,P06149,D-lactate dehydrogenase,dld,>sp|P06149|DLD_ECOLI D-lactate dehydrogenase OS=Escherichia coli (strain K12) GN=dld PE=1 SV=3,ECOLI,5.003305153104783,4.996460025904999,5.005342186668334,4.999725742912357,5.000243412063053,5.010155435111615,5.003085575602945,5.003457705794819
P06282,P06282,CDP-diacylglycerol pyrophosphatase,cdh,>sp|P06282|CDH_ECOLI CDP-diacylglycerol pyrophosphatase OS=Escherichia coli (strain K12) GN=cdh PE=3 SV=1,ECOLI,4.6975682577250595,4.6976707266678845,4.690041118901616,4.695481391990789,4.7019067799761745,4.682696232971558,4.723084810365332,4.691002094360177
P06610,P06610,Vitamin B12 transport periplasmic protein BtuE,btuE,>sp|P06610|BTUE_ECOLI Vitamin B12 transport periplasmic protein BtuE OS=Escherichia coli (strain K12) GN=btuE PE=3 SV=1,ECOLI,4.903998705169768,4.932871109646644,4.92212686941011,4.944543667313808,4.9446536922187265,4.928256849394321,4.95259193395548,4.947309602683163
P06612,P06612,DNA topoisomerase 1,topA,>sp|P06612|TOP1_ECOLI DNA topoisomerase 1 OS=Escherichia coli (strain K12) GN=topA PE=1 SV=2,ECOLI,4.971796674606621,4.969177070667419,4.971699377071912,4.969293965139715,4.971512504098613,4.9680988204985415,4.972536031110462,4.968846196377232
P06616,P06616,GTPase Era,era,>sp|P06616|ERA_ECOLI GTPase Era OS=Escherichia coli (strain K12) GN=era PE=1 SV=2,ECOLI,4.7708310395025295,4.776311647309233,4.7406850498021855,4.775514173371884,4.784496981642037,4.760978156409125,4.742336006416519,4.755753283825823
P06709,P06709,Bifunctional protein BirA;Biotin operon repressor;Biotin--[acetyl-CoA-carboxylase] synthetase,birA,>sp|P06709|BIRA_ECOLI Bifunctional protein BirA OS=Escherichia coli (strain K12) GN=birA PE=1 SV=1,ECOLI,4.743905720037625,4.7431189457981775,4.726807121587126,4.722228929319142,4.7375452865335,4.736561506836518,4.727469463314537,4.723666674716514
P06710,P06710,DNA polymerase III subunit tau,dnaX,>sp|P06710|DPO3X_ECOLI DNA polymerase III subunit tau OS=Escherichia coli (strain K12) GN=dnaX PE=1 SV=1,ECOLI,4.794998266274154,4.772650989490153,4.789246473885931,4.767485165566252,4.7670835746714335,4.792431621543623,4.772611233977069,4.790254621675414
P06715,P06715,Glutathione reductase,gor,>sp|P06715|GSHR_ECOLI Glutathione reductase OS=Escherichia coli (strain K12) GN=gor PE=1 SV=1,ECOLI,4.955191138356453,4.970313255257818,4.977511406533396,4.982746848490111,4.979020431839226,4.9768790091300685,4.9928999104628256,4.988247741861723
P06720,P06720,Alpha-galactosidase,melA,>sp|P06720|AGAL_ECOLI Alpha-galactosidase OS=Escherichia coli (strain K12) GN=melA PE=1 SV=1,ECOLI,4.927123057767389,4.929392979965344,4.923143253132269,4.923364848445906,4.914154608366207,4.925997238311377,4.910215808773966,4.921541242107411
P06721,P06721,Cystathionine beta-lyase metC,metC,>sp|P06721|METC_ECOLI Cystathionine beta-lyase metC OS=Escherichia coli (strain K12) GN=metC PE=1 SV=1,ECOLI,4.683124346218905,4.743987661047678,4.742669623847069,4.738639547086859,4.748231098685155,4.7347118570574835,4.740014130089442,4.74354417476236
P06732ups,P06732ups,NA,NA,>P06732ups|KCRM_HUMAN_UPS Creatine kinase M-type (Chain 1-381) - Homo sapiens (Human),UPS,5.0804349609410195,5.08142284952115,5.082539277998968,5.082132741959755,4.897640466276737,4.88613881125572,4.898117971779794,4.891860735812494
P06846,P06846,HTH-type transcriptional regulator EbgR,ebgR,>sp|P06846|EBGR_ECOLI HTH-type transcriptional regulator ebgR OS=Escherichia coli (strain K12) GN=ebgR PE=4 SV=2,ECOLI,4.6226801432682665,4.622039230368196,4.607443945241304,4.593688324693891,4.619992146893026,4.593298165933671,4.613315763685847,4.604534082317007
P06959,P06959,Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex,aceF,>sp|P06959|ODP2_ECOLI Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex OS=Escherichia coli (strain K12) GN=aceF PE=1 SV=3,ECOLI,5.093478434609447,5.097571941954946,5.100395619280932,5.097979306394225,5.099897619766474,5.099604776957299,5.0997829573488,5.1007197773046
P06961,P06961,"Multifunctional CCA protein;CCA-adding enzyme;2-nucleotidase;2,3-cyclic phosphodiesterase;Phosphatase",cca,>sp|P06961|CCA_ECOLI Multifunctional CCA protein OS=Escherichia coli (strain K12) GN=cca PE=1 SV=1,ECOLI,4.808236844633419,4.795141235211638,4.803010388963871,4.805829731994109,4.796188548990621,4.784245116180245,4.8071397605814035,4.801400460282966
P06966,P06966,HTH-type transcriptional regulator DicA,dicA,>sp|P06966|DICA_ECOLI HTH-type transcriptional regulator dicA OS=Escherichia coli (strain K12) GN=dicA PE=4 SV=1,ECOLI,4.682916516468332,4.675339463257733,4.680916767500982,4.679986990425387,4.688887506319846,4.683440715725994,4.705765222273358,4.691076889199158
P06968,P06968,Deoxyuridine 5-triphosphate nucleotidohydrolase,dut,>sp|P06968|DUT_ECOLI Deoxyuridine 5-triphosphate nucleotidohydrolase OS=Escherichia coli (strain K12) GN=dut PE=1 SV=1,ECOLI,4.844587706526486,4.881421263119153,4.89938616196414,4.8966109710921,4.902116442116365,4.903937543838638,4.90247972453021,4.897473500557062
P06971,P06971,Ferrichrome-iron receptor,fhuA,>sp|P06971|FHUA_ECOLI Ferrichrome-iron receptor OS=Escherichia coli (strain K12) GN=fhuA PE=1 SV=2,ECOLI,4.872925477563712,4.869411434193425,4.869050224715666,4.8699060840186075,4.868479458366036,4.865494229764754,4.864552845841323,4.862519183945051
P06983,P06983,Porphobilinogen deaminase,hemC,>sp|P06983|HEM3_ECOLI Porphobilinogen deaminase OS=Escherichia coli (strain K12) GN=hemC PE=1 SV=2,ECOLI,4.862915722937131,4.875215776980505,4.88231541449097,4.890225578658142,4.883830884560133,4.8845308632162485,4.890054649547716,4.888424966602724
P06986,P06986,Histidinol-phosphate aminotransferase,hisC,>sp|P06986|HIS8_ECOLI Histidinol-phosphate aminotransferase OS=Escherichia coli (strain K12) GN=hisC PE=1 SV=2,ECOLI,4.905540431404603,4.937925337010822,4.930807582378033,4.952207002063215,4.942734738746401,4.931619095502107,4.94654227159044,4.945039199407263
P06987,P06987,Histidine biosynthesis bifunctional protein HisB;Histidinol-phosphatase;Imidazoleglycerol-phosphate dehydratase,hisB,>sp|P06987|HIS7_ECOLI Histidine biosynthesis bifunctional protein hisB OS=Escherichia coli (strain K12) GN=hisB PE=1 SV=1,ECOLI,4.82634006015494,4.857817612340164,4.8513747802999845,4.872775243618342,4.870430640623232,4.849993538505945,4.864583357073076,4.86041600818527
P06988,P06988,Histidinol dehydrogenase,hisD,>sp|P06988|HISX_ECOLI Histidinol dehydrogenase OS=Escherichia coli (strain K12) GN=hisD PE=1 SV=5,ECOLI,4.909081156015681,4.88837131577111,4.891399012363968,4.885254522826443,4.8972058891116506,4.883551767205979,4.892529516108631,4.892968117702029
P06989,P06989,Histidine biosynthesis bifunctional protein HisIE;Phosphoribosyl-AMP cyclohydrolase;Phosphoribosyl-ATP pyrophosphatase,hisI,>sp|P06989|HIS2_ECOLI Histidine biosynthesis bifunctional protein HisIE OS=Escherichia coli (strain K12) GN=hisI PE=3 SV=3,ECOLI,4.7414186555502,4.727761969343756,4.723108152257502,4.7783147219989734,4.715385007922089,4.77466502987373,4.748378645906955,4.714661452664338
P06992,P06992,Ribosomal RNA small subunit methyltransferase A,rsmA,>sp|P06992|RSMA_ECOLI Ribosomal RNA small subunit methyltransferase A OS=Escherichia coli (strain K12) GN=rsmA PE=1 SV=1,ECOLI,4.863021654603688,4.824841738969896,4.832036378703184,4.830822681398371,4.8160132620877105,4.846863956308619,4.8399908387650905,4.829674754361606
P06993,P06993,HTH-type transcriptional regulator MalT,malT,>sp|P06993|MALT_ECOLI HTH-type transcriptional regulator malT OS=Escherichia coli (strain K12) GN=malT PE=1 SV=2,ECOLI,4.82090274146271,4.79130085608189,4.793869058746705,4.794072747737148,4.807173520033346,4.8228364786013165,4.788745921003432,4.777134097730572
P06996;Q1PI90,P06996;Q1PI90,Outer membrane protein C,ompC,>sp|P06996|OMPC_ECOLI Outer membrane protein C OS=Escherichia coli (strain K12) GN=ompC PE=1 SV=1;>tr|Q1PI90|Q1PI90_ECOLI Outer membrane protein 1b (Fragment) OS=Escherichia coli (strain K12) GN=ompC PE=4 SV=1,ECOLI,5.202704129815346,5.188527345988898,5.214500586083768,5.192651069807709,5.1873145563097225,5.210962286314267,5.186681495961258,5.193178438761862
P06999,P06999,6-phosphofructokinase isozyme 2,pfkB,>sp|P06999|K6PF2_ECOLI 6-phosphofructokinase isozyme 2 OS=Escherichia coli (strain K12) GN=pfkB PE=1 SV=2,ECOLI,4.975504476372152,4.990846475786586,4.9808348835514,4.991351663815004,4.988724825782718,4.987756644900498,4.989921320127202,4.989970151831485
P07000,P07000,Lysophospholipase L2,pldB,>sp|P07000|PLDB_ECOLI Lysophospholipase L2 OS=Escherichia coli (strain K12) GN=pldB PE=4 SV=4,ECOLI,4.727797426117558,4.69781738613407,4.695033749370323,4.701479400169501,4.670788379939972,4.700303817480761,4.694524832969287,4.705031469124211
P07001,P07001,NAD(P) transhydrogenase subunit alpha,pntA,>sp|P07001|PNTA_ECOLI NAD(P) transhydrogenase subunit alpha OS=Escherichia coli (strain K12) GN=pntA PE=1 SV=2,ECOLI,4.954597155866403,4.957720254155496,4.959788462935395,4.967662937002129,4.96960879067548,4.969265805850625,4.972251996065059,4.96695425793577
P07003,P07003,Pyruvate dehydrogenase [ubiquinone];Alpha-peptide,poxB,>sp|P07003|POXB_ECOLI Pyruvate dehydrogenase [ubiquinone] OS=Escherichia coli (strain K12) GN=poxB PE=1 SV=1,ECOLI,5.010643436934435,5.005413898511897,5.013582857828184,5.006715910729478,5.007638907028752,5.015649022800887,5.016248565470626,5.009627400784791
P07004,P07004,Gamma-glutamyl phosphate reductase,proA,>sp|P07004|PROA_ECOLI Gamma-glutamyl phosphate reductase OS=Escherichia coli (strain K12) GN=proA PE=1 SV=2,ECOLI,4.947166184815143,4.943910730803652,4.9557369353005924,4.940434732341042,4.9463435334964085,4.950482465385887,4.949490354361416,4.934702377797427
P07012,P07012,Peptide chain release factor 2,prfB,>sp|P07012|RF2_ECOLI Peptide chain release factor 2 OS=Escherichia coli (strain K12) GN=prfB PE=1 SV=3,ECOLI,4.967624768196641,4.985991212205468,4.9791872950891936,5.002466431512679,4.990675103660065,4.982887318325549,4.995691296033171,4.988125382574788
P07014,P07014,Succinate dehydrogenase iron-sulfur subunit,sdhB,>sp|P07014|DHSB_ECOLI Succinate dehydrogenase iron-sulfur subunit OS=Escherichia coli (strain K12) GN=sdhB PE=1 SV=1,ECOLI,5.086866862044886,5.073121706867998,5.075455941232496,5.071723870486266,5.0721714889134075,5.077399488771532,5.071016377957723,5.067603808456592
P07017;P02942,P07017,Methyl-accepting chemotaxis protein II,tar,>sp|P07017|MCP2_ECOLI Methyl-accepting chemotaxis protein II OS=Escherichia coli (strain K12) GN=tar PE=1 SV=2,ECOLI,4.95986339617813,4.940916367317486,4.937626555166766,4.91740461823734,4.924972678515923,4.931891606628021,4.929759428520772,4.91925816715398
P07023,P07023,T-protein;Chorismate mutase;Prephenate dehydrogenase,tyrA,>sp|P07023|TYRA_ECOLI T-protein OS=Escherichia coli (strain K12) GN=tyrA PE=1 SV=1,ECOLI,4.737430179051507,4.736388471107711,4.724950379225144,4.721576430840039,4.7398941753407575,4.730565154348781,4.7290677519056565,4.740644686326702
