Protein IDs,Majority protein IDs,Protein names,Gene names,Fasta headers,Species,LFQ intensity UPS1_01,LFQ intensity UPS1_02,LFQ intensity UPS1_03,LFQ intensity UPS1_04,LFQ intensity UPS2_01,LFQ intensity UPS2_02,LFQ intensity UPS2_03,LFQ intensity UPS2_04
P04805,P04805,Glutamate--tRNA ligase,gltX,>sp|P04805|SYE_ECOLI Glutamate--tRNA ligase OS=Escherichia coli (strain K12) GN=gltX PE=1 SV=1,ECOLI,32.09470622478088,32.37520286487937,32.14510527849916,32.28479188645335,32.360319924677796,32.26718195112791,32.36369462792877,32.34793322876145
P04825,P04825,Aminopeptidase N,pepN,>sp|P04825|AMPN_ECOLI Aminopeptidase N OS=Escherichia coli (strain K12) GN=pepN PE=1 SV=2,ECOLI,33.08853005444168,33.41367142549251,33.35474900695043,33.54108283923213,33.5915264076054,33.32206739153611,33.61007279985146,33.529490419433955
P04846,P04846,Lipoprotein 28,nlpA,>sp|P04846|NLPA_ECOLI Lipoprotein 28 OS=Escherichia coli (strain K12) GN=nlpA PE=1 SV=1,ECOLI,28.59448438261781,28.76437842428417,28.407922629404933,28.794422082663512,28.836140584461383,28.46702835485058,28.731885730569033,28.488863620589797
P04949,P04949,Flagellin,fliC,>sp|P04949|FLIC_ECOLI Flagellin OS=Escherichia coli (strain K12) GN=fliC PE=1 SV=2,ECOLI,24.182741877728333,24.485318777511395,24.172542368282386,NA,24.244742934982085,24.224457067176566,NA,25.007283388787627
P04951,P04951,3-deoxy-manno-octulosonate cytidylyltransferase,kdsB,>sp|P04951|KDSB_ECOLI 3-deoxy-manno-octulosonate cytidylyltransferase OS=Escherichia coli (strain K12) GN=kdsB PE=1 SV=2,ECOLI,30.150858711900874,30.23609017120263,30.18059491641717,30.197377362474008,30.119230783237803,30.26008456236074,30.242165546417525,30.27453754531725
P04982,P04982,D-ribose pyranase,rbsD,>sp|P04982|RBSD_ECOLI D-ribose pyranase OS=Escherichia coli (strain K12) GN=rbsD PE=1 SV=3,ECOLI,33.11680680740774,33.10037414948323,33.17354617491284,32.81870292081226,32.98593541524025,33.3831436634522,32.898144731390374,33.08926635227634
P04983,P04983,Ribose import ATP-binding protein RbsA,rbsA,>sp|P04983|RBSA_ECOLI Ribose import ATP-binding protein RbsA OS=Escherichia coli (strain K12) GN=rbsA PE=1 SV=1,ECOLI,32.39938737900619,32.631471639581505,32.59486697210899,32.67894357233868,32.687667484952584,32.653191421570085,32.63646035490219,32.68923824173689
P04994,P04994,Exodeoxyribonuclease 7 large subunit,xseA,>sp|P04994|EX7L_ECOLI Exodeoxyribonuclease 7 large subunit OS=Escherichia coli (strain K12) GN=xseA PE=1 SV=2,ECOLI,27.28335665565634,27.36695751721084,27.35166427659976,26.826398042938614,27.400664733150016,27.05208145394966,27.093079482589253,27.148982171131077
Q2A0L1;Q2A0L0;P04995;Q2A0K9;C0Z3X9,Q2A0L1;Q2A0L0;P04995;Q2A0K9,Exodeoxyribonuclease I,sbcB,>tr|Q2A0L1|Q2A0L1_ECOLI Exodeoxyribonuclease I OS=Escherichia coli (strain K12) GN=sbcB PE=4 SV=1;>tr|Q2A0L0|Q2A0L0_ECOLI Exodeoxyribonuclease I OS=Escherichia coli (strain K12) GN=sbcB PE=4 SV=1;>sp|P04995|EX1_ECOLI Exodeoxyribonuclease I OS=Escherichia c,ECOLI,27.835758237596757,27.547745788937952,27.283173709481012,27.26416937078071,27.657549785792245,27.422590552098423,27.521282181479897,27.47290745549295
P05020,P05020,Dihydroorotase,pyrC,>sp|P05020|PYRC_ECOLI Dihydroorotase OS=Escherichia coli (strain K12) GN=pyrC PE=1 SV=2,ECOLI,30.467560975214084,30.61852617811675,30.678017568493008,30.522142293922286,30.767610882708496,30.750193678426196,30.659391370663112,30.890520572594415
P05041,P05041,Para-aminobenzoate synthase component 1,pabB,>sp|P05041|PABB_ECOLI Para-aminobenzoate synthase component 1 OS=Escherichia coli (strain K12) GN=pabB PE=1 SV=1,ECOLI,26.89815959892897,27.21239929096789,27.25026901746461,27.240312172528185,27.294557557160665,27.51480369998253,27.35701025070158,27.28009465286755
P05042,P05042,Fumarate hydratase class II,fumC,>sp|P05042|FUMC_ECOLI Fumarate hydratase class II OS=Escherichia coli (strain K12) GN=fumC PE=1 SV=1,ECOLI,32.41974606215096,32.80108058975121,32.51675249799385,32.6936591057286,32.880823799078385,32.548643576494584,32.863009418114856,32.83428564547479
P05055,P05055,Polyribonucleotide nucleotidyltransferase,pnp,>sp|P05055|PNP_ECOLI Polyribonucleotide nucleotidyltransferase OS=Escherichia coli (strain K12) GN=pnp PE=1 SV=3,ECOLI,32.76537058576,33.22813350614885,33.132068632110304,33.216595222564465,33.2795744656962,33.19615347352813,33.45373601328089,33.456164267793554
P05194,P05194,3-dehydroquinate dehydratase,aroD,>sp|P05194|AROD_ECOLI 3-dehydroquinate dehydratase OS=Escherichia coli (strain K12) GN=aroD PE=1 SV=2,ECOLI,28.099337817171474,28.37249864599258,28.137639597932164,28.333760387772415,28.418209885605858,28.142136499259895,28.48233369104915,28.345076538133405
P05458,P05458,Protease 3,ptrA,>sp|P05458|PTRA_ECOLI Protease 3 OS=Escherichia coli (strain K12) GN=ptrA PE=1 SV=1,ECOLI,28.128921940118794,28.15958323707015,27.920339265676507,28.229382092676868,28.224342380801705,28.147767293553006,28.23030221270546,28.23151508515088
P05459,P05459,Erythronate-4-phosphate dehydrogenase,pdxB,>sp|P05459|PDXB_ECOLI Erythronate-4-phosphate dehydrogenase OS=Escherichia coli (strain K12) GN=pdxB PE=2 SV=2,ECOLI,31.456965009517518,31.75229905287075,31.342566484853872,31.661696968571857,31.886274676018864,31.372196499409664,31.88055777699438,31.685528211533395
P05523,P05523,Formamidopyrimidine-DNA glycosylase,mutM,>sp|P05523|FPG_ECOLI Formamidopyrimidine-DNA glycosylase OS=Escherichia coli (strain K12) GN=mutM PE=1 SV=3,ECOLI,24.27992320332113,24.803275715873855,24.27060538023492,24.92687869349022,24.58442273499488,24.850099663981297,24.261309834280997,24.91004952594793
P05637,P05637,Bis(5-nucleosyl)-tetraphosphatase [symmetrical],apaH,>sp|P05637|APAH_ECOLI Bis(5-nucleosyl)-tetraphosphatase [symmetrical] OS=Escherichia coli (strain K12) GN=apaH PE=1 SV=2,ECOLI,27.745117449410568,27.40030684081851,26.849047660024503,27.000686769895037,27.369222967745987,27.093718208252177,26.989203522950724,27.351135601660925
P05704,P05704,Methyl-accepting chemotaxis protein III,trg,>sp|P05704|MCP3_ECOLI Methyl-accepting chemotaxis protein III OS=Escherichia coli (strain K12) GN=trg PE=1 SV=3,ECOLI,28.05984296104328,27.45677480411739,27.35592581924203,26.922092427142776,27.427398266180617,27.310899168274208,27.072408995561062,27.682214856417456
P05707,P05707,Sorbitol-6-phosphate 2-dehydrogenase,srlD,>sp|P05707|SRLD_ECOLI Sorbitol-6-phosphate 2-dehydrogenase OS=Escherichia coli (strain K12) GN=srlD PE=1 SV=2,ECOLI,26.34899638448126,27.01167781816002,26.638063664340912,26.786643725702675,27.551759709669852,26.876814380032478,26.79929364447104,26.817618239096966
P05791,P05791,Dihydroxy-acid dehydratase,ilvD,>sp|P05791|ILVD_ECOLI Dihydroxy-acid dehydratase OS=Escherichia coli (strain K12) GN=ilvD PE=1 SV=5,ECOLI,26.527761082292947,26.79973659887695,26.229856234413813,26.804255936848918,26.94317565761162,26.38834228886008,26.568695371584475,26.705516588465116
P05793,P05793,Ketol-acid reductoisomerase,ilvC,>sp|P05793|ILVC_ECOLI Ketol-acid reductoisomerase OS=Escherichia coli (strain K12) GN=ilvC PE=1 SV=4,ECOLI,27.41504227499432,27.555036508508042,27.27756865908725,27.915773421300685,27.8761384095925,27.447600062508833,27.965019488184804,27.747595578358023
P05804,P05804,Beta-glucuronidase,uidA,>sp|P05804|BGLR_ECOLI Beta-glucuronidase OS=Escherichia coli (strain K12) GN=uidA PE=1 SV=2,ECOLI,27.737845987635893,28.180096646523047,28.334241906984523,28.178931436314976,28.16649118226094,28.393753082047024,28.459524262727278,28.537422270698467
P05825,P05825,Ferrienterobactin receptor,fepA,>sp|P05825|FEPA_ECOLI Ferrienterobactin receptor OS=Escherichia coli (strain K12) GN=fepA PE=1 SV=2,ECOLI,NA,24.90776503251092,24.93348265913095,25.1716967614553,24.310071524165775,25.58213097221344,24.750834582896083,25.233456739294613
P05852,P05852,Probable tRNA threonylcarbamoyladenosine biosynthesis protein Gcp,gcp,>sp|P05852|GCP_ECOLI Probable tRNA threonylcarbamoyladenosine biosynthesis protein Gcp OS=Escherichia coli (strain K12) GN=gcp PE=1 SV=2,ECOLI,27.781491971870686,27.805483263310116,27.687737995104456,27.689009842775928,27.75301831218895,27.605854990856802,27.952444282201302,27.75256872343467
P06129,P06129,Vitamin B12 transporter BtuB,btuB,>sp|P06129|BTUB_ECOLI Vitamin B12 transporter BtuB OS=Escherichia coli (strain K12) GN=btuB PE=1 SV=2,ECOLI,29.464702522935614,29.87092418997995,29.503345194010592,29.995027549813337,29.88161451293093,29.51812431733835,29.99521336981231,29.8879987623096
P06149,P06149,D-lactate dehydrogenase,dld,>sp|P06149|DLD_ECOLI D-lactate dehydrogenase OS=Escherichia coli (strain K12) GN=dld PE=1 SV=3,ECOLI,31.867637316234962,31.96102320987394,32.016282778486186,32.01680120549425,32.101886629332654,32.1373622626477,32.10071183816772,32.157796911544665
P06282,P06282,CDP-diacylglycerol pyrophosphatase,cdh,>sp|P06282|CDH_ECOLI CDP-diacylglycerol pyrophosphatase OS=Escherichia coli (strain K12) GN=cdh PE=3 SV=1,ECOLI,25.74254513750459,25.98959166864885,25.71084162964209,25.93367912901925,26.122939703057344,25.59350118208228,26.443523985132998,25.911482444902294
P06610,P06610,Vitamin B12 transport periplasmic protein BtuE,btuE,>sp|P06610|BTUE_ECOLI Vitamin B12 transport periplasmic protein BtuE OS=Escherichia coli (strain K12) GN=btuE PE=3 SV=1,ECOLI,29.734167693769514,30.584589522439707,30.216077955844117,30.816164392239767,30.89211616101309,30.358917914561207,30.99774336314857,30.933384626485434
P06612,P06612,DNA topoisomerase 1,topA,>sp|P06612|TOP1_ECOLI DNA topoisomerase 1 OS=Escherichia coli (strain K12) GN=topA PE=1 SV=2,ECOLI,31.174747857066016,31.363023202946604,31.275958574535935,31.34899905057592,31.470811872345394,31.211487882002515,31.42878965615066,31.397404602154165
P06616,P06616,GTPase Era,era,>sp|P06616|ERA_ECOLI GTPase Era OS=Escherichia coli (strain K12) GN=era PE=1 SV=2,ECOLI,27.09428035679297,27.443390290926466,26.63307513392662,27.411684235615557,27.656353375289516,27.02554021576896,26.7983162915395,27.09721850669894
P06709,P06709,Bifunctional protein BirA;Biotin operon repressor;Biotin--[acetyl-CoA-carboxylase] synthetase,birA,>sp|P06709|BIRA_ECOLI Bifunctional protein BirA OS=Escherichia coli (strain K12) GN=birA PE=1 SV=1,ECOLI,26.58949911048314,26.82009375195436,26.377127372260013,26.418545576201296,26.7738709313093,26.570511425098992,26.523915647326678,26.502990509149114
P06710,P06710,DNA polymerase III subunit tau,dnaX,>sp|P06710|DPO3X_ECOLI DNA polymerase III subunit tau OS=Escherichia coli (strain K12) GN=dnaX PE=1 SV=1,ECOLI,27.555447261948686,27.373944360145515,27.548315150070447,27.259681142170507,27.325703796247588,27.623172446998943,27.365943375471588,27.751085033262076
P06715,P06715,Glutathione reductase,gor,>sp|P06715|GSHR_ECOLI Glutathione reductase OS=Escherichia coli (strain K12) GN=gor PE=1 SV=1,ECOLI,30.815626434649495,31.38770158775963,31.402624266898687,31.642475875886905,31.63451255049868,31.402560429550036,31.87510020403676,31.82139598726349
P06720,P06720,Alpha-galactosidase,melA,>sp|P06720|AGAL_ECOLI Alpha-galactosidase OS=Escherichia coli (strain K12) GN=melA PE=1 SV=1,ECOLI,30.21792881673562,30.511038283127917,30.237444977107025,30.367419699123644,30.247918932324737,30.311266890955725,30.101423951451206,30.387214318556232
P06721,P06721,Cystathionine beta-lyase metC,metC,>sp|P06721|METC_ECOLI Cystathionine beta-lyase metC OS=Escherichia coli (strain K12) GN=metC PE=1 SV=1,ECOLI,25.484053188695583,26.836224508743538,26.669877853340466,26.720509688208416,26.97219964775528,26.536354113188015,26.755273492855693,26.869552879187157
P06732ups,P06732ups,NA,NA,>P06732ups|KCRM_HUMAN_UPS Creatine kinase M-type (Chain 1-381) - Homo sapiens (Human),UPS,33.62901930766325,33.897399139048346,33.78173376587428,33.89750113069326,29.904751422376705,29.48288029033194,29.850330261020112,29.770095766855267
P06846,P06846,HTH-type transcriptional regulator EbgR,ebgR,>sp|P06846|EBGR_ECOLI HTH-type transcriptional regulator ebgR OS=Escherichia coli (strain K12) GN=ebgR PE=4 SV=2,ECOLI,24.42996967188932,24.66423121547623,24.274489561537376,24.16848243771743,24.686356170274852,24.050382434761886,24.50853535357127,24.408812693529637
P06959,P06959,Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex,aceF,>sp|P06959|ODP2_ECOLI Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex OS=Escherichia coli (strain K12) GN=aceF PE=1 SV=3,ECOLI,33.93630812690006,34.2785239550617,34.20372665706482,34.27163093606359,34.390804154852646,34.19866940302067,34.32378984070903,34.39487668014266
P06961,P06961,"Multifunctional CCA protein;CCA-adding enzyme;2-nucleotidase;2,3-cyclic phosphodiesterase;Phosphatase",cca,>sp|P06961|CCA_ECOLI Multifunctional CCA protein OS=Escherichia coli (strain K12) GN=cca PE=1 SV=1,ECOLI,27.811364327340527,27.803401952478993,27.813377237251224,27.993298412136458,27.880605335045004,27.46636810917136,28.028022771841254,27.965683806575537
P06966,P06966,HTH-type transcriptional regulator DicA,dicA,>sp|P06966|DICA_ECOLI HTH-type transcriptional regulator dicA OS=Escherichia coli (strain K12) GN=dicA PE=4 SV=1,ECOLI,25.48035266833604,25.591005981602688,25.54810028745319,25.656888770090546,25.889126478148842,25.606757539053593,26.128351010764277,25.91282163025479
P06968,P06968,Deoxyuridine 5-triphosphate nucleotidohydrolase,dut,>sp|P06968|DUT_ECOLI Deoxyuridine 5-triphosphate nucleotidohydrolase OS=Escherichia coli (strain K12) GN=dut PE=1 SV=1,ECOLI,28.526266353969245,29.514473778433928,29.741924477500937,29.80988480308277,29.99737547067414,29.849968651185506,29.94061692595056,29.885825298548408
P06971,P06971,Ferrichrome-iron receptor,fhuA,>sp|P06971|FHUA_ECOLI Ferrichrome-iron receptor OS=Escherichia coli (strain K12) GN=fhuA PE=1 SV=2,ECOLI,29.096206967329703,29.27012504149017,29.120930968380602,29.263586690057245,29.308289252440996,29.0627323143529,29.164602212511436,29.172377541554
P06983,P06983,Porphobilinogen deaminase,hemC,>sp|P06983|HEM3_ECOLI Porphobilinogen deaminase OS=Escherichia coli (strain K12) GN=hemC PE=1 SV=2,ECOLI,28.893606762126435,29.387964666051516,29.390870963961614,29.678338365651964,29.620785789481655,29.449939818251494,29.68413952052602,29.699475520485574
P06986,P06986,Histidinol-phosphate aminotransferase,hisC,>sp|P06986|HIS8_ECOLI Histidinol-phosphate aminotransferase OS=Escherichia coli (strain K12) GN=hisC PE=1 SV=2,ECOLI,29.766179892641887,30.691786703174568,30.399054710337335,30.980167913967755,30.85118159540239,30.429959765040827,30.86816721078956,30.88486970095244
P06987,P06987,Histidine biosynthesis bifunctional protein HisB;Histidinol-phosphatase;Imidazoleglycerol-phosphate dehydratase,hisB,>sp|P06987|HIS7_ECOLI Histidine biosynthesis bifunctional protein hisB OS=Escherichia coli (strain K12) GN=hisB PE=1 SV=1,ECOLI,28.16514357500892,29.03616207925229,28.765079905015412,29.32179699822779,29.347823671799862,28.751198468477217,29.165218333659798,29.129998743362005
P06988,P06988,Histidinol dehydrogenase,hisD,>sp|P06988|HISX_ECOLI Histidinol dehydrogenase OS=Escherichia coli (strain K12) GN=hisD PE=1 SV=5,ECOLI,29.839828657310957,29.656809623625424,29.57715459050197,29.576331199406354,29.895773752262237,29.429900004257057,29.735049501710293,29.79289322263755
P06989,P06989,Histidine biosynthesis bifunctional protein HisIE;Phosphoribosyl-AMP cyclohydrolase;Phosphoribosyl-ATP pyrophosphatase,hisI,>sp|P06989|HIS2_ECOLI Histidine biosynthesis bifunctional protein HisIE OS=Escherichia coli (strain K12) GN=hisI PE=3 SV=3,ECOLI,26.54334651399248,26.536535134471684,26.30932259599131,27.464902803394235,26.367228466078693,27.283997427883744,26.910659638520233,26.338579638227305
P06992,P06992,Ribosomal RNA small subunit methyltransferase A,rsmA,>sp|P06992|RSMA_ECOLI Ribosomal RNA small subunit methyltransferase A OS=Escherichia coli (strain K12) GN=rsmA PE=1 SV=1,ECOLI,28.89574349734976,28.38089752943825,28.38071130942025,28.482073563506955,28.265034495934323,28.68870503391251,28.672818739209045,28.5175648124577
P06993,P06993,HTH-type transcriptional regulator MalT,malT,>sp|P06993|MALT_ECOLI HTH-type transcriptional regulator malT OS=Escherichia coli (strain K12) GN=malT PE=1 SV=2,ECOLI,28.058418802911245,27.72959402666536,27.637053868652675,27.76628479929524,28.092966670400777,28.213398698293947,27.673351910570364,27.500581631265895
P06996;Q1PI90,P06996;Q1PI90,Outer membrane protein C,ompC,>sp|P06996|OMPC_ECOLI Outer membrane protein C OS=Escherichia coli (strain K12) GN=ompC PE=1 SV=1;>tr|Q1PI90|Q1PI90_ECOLI Outer membrane protein 1b (Fragment) OS=Escherichia coli (strain K12) GN=ompC PE=4 SV=1,ECOLI,36.621552979331106,36.5066415247894,37.027239585303036,36.59446430601537,36.53303958659279,36.95003152921548,36.452765808105866,36.66596200112306
P06999,P06999,6-phosphofructokinase isozyme 2,pfkB,>sp|P06999|K6PF2_ECOLI 6-phosphofructokinase isozyme 2 OS=Escherichia coli (strain K12) GN=pfkB PE=1 SV=2,ECOLI,31.25550112355072,31.837057161975803,31.47528482131311,31.831631419930105,31.847370489986837,31.640895589914575,31.809425121067914,31.859312943046085
P07000,P07000,Lysophospholipase L2,pldB,>sp|P07000|PLDB_ECOLI Lysophospholipase L2 OS=Escherichia coli (strain K12) GN=pldB PE=4 SV=4,ECOLI,26.29198289511387,25.99222980619013,25.800326502215285,26.041627566564053,25.567569811981926,25.908863769533763,25.92581952447522,26.16389413238393
P07001,P07001,NAD(P) transhydrogenase subunit alpha,pntA,>sp|P07001|PNTA_ECOLI NAD(P) transhydrogenase subunit alpha OS=Escherichia coli (strain K12) GN=pntA PE=1 SV=2,ECOLI,30.802857023506647,31.11525961064294,31.01796454298183,31.313603556079205,31.429439072245657,31.236816604911233,31.422608963633042,31.356363456307783
P07003,P07003,Pyruvate dehydrogenase [ubiquinone];Alpha-peptide,poxB,>sp|P07003|POXB_ECOLI Pyruvate dehydrogenase [ubiquinone] OS=Escherichia coli (strain K12) GN=poxB PE=1 SV=1,ECOLI,32.03119459826485,32.159755803824225,32.200269769543226,32.172194771075226,32.26637286733549,32.26030863552123,32.394640251947294,32.295267239748284
P07004,P07004,Gamma-glutamyl phosphate reductase,proA,>sp|P07004|PROA_ECOLI Gamma-glutamyl phosphate reductase OS=Escherichia coli (strain K12) GN=proA PE=1 SV=2,ECOLI,30.643549825770332,30.819220034292478,30.93069158557774,30.72858692553754,30.928208483258683,30.83161398143892,30.931243558496526,30.66495073061067
P07012,P07012,Peptide chain release factor 2,prfB,>sp|P07012|RF2_ECOLI Peptide chain release factor 2 OS=Escherichia coli (strain K12) GN=prfB PE=1 SV=3,ECOLI,31.084134511289523,31.730224959816404,31.439242982234816,32.077637836132624,31.890321298878035,31.533983695664173,31.936770799489796,31.818704104275927
P07014,P07014,Succinate dehydrogenase iron-sulfur subunit,sdhB,>sp|P07014|DHSB_ECOLI Succinate dehydrogenase iron-sulfur subunit OS=Escherichia coli (strain K12) GN=sdhB PE=1 SV=1,ECOLI,33.78020009079132,33.70314280472502,33.615777209022255,33.65397938127123,33.73801884452702,33.674974994712315,33.646805350906064,33.61619911290825
P07017;P02942,P07017,Methyl-accepting chemotaxis protein II,tar,>sp|P07017|MCP2_ECOLI Methyl-accepting chemotaxis protein II OS=Escherichia coli (strain K12) GN=tar PE=1 SV=2,ECOLI,30.916253976165663,30.75540179964107,30.543562801873907,30.242315410094402,30.474859686646724,30.435724986463256,30.511531381316065,30.339292468301867
